0	0	0
3.16E-30	4.26E-30	7.28E-30
8.71E-05	0.000117721	0.000200947
0.000522816	0.00070632	0.001205571
0.002701215	0.003649243	0.006225898
0.01359321	0.01836193	0.031257999
0.068053185	0.091877313	0.154717632
0.1	0.13496499	0.225862065
0.2	0.26966032	0.400817362
0.3	0.404086528	0.528620558
0.4	0.538244153	0.678361808
0.5	0.67213373	0.744571094
0.6	0.805755796	1.003643646
0.7	0.939110885	1.122775436
0.8	1.07219953	1.378605046
0.9	1.205022264	1.502873745
1	1.337579618	1.675100271
1.1	1.469872122	1.662433947
1.2	1.601900306	1.721428075
1.3	1.733664697	1.939037336
1.4	1.865165823	2.001137626
1.5	1.996404209	2.164485117
1.6	2.127380381	2.251374477
1.7	2.258094862	2.359710836
1.8	2.388548175	2.375210149
1.9	2.518740843	2.407543525
2	2.648673385	2.62488032
2.1	2.778346322	2.753315596
2.2	2.907760173	2.822772707
2.3	3.036915454	2.900312001
2.4	3.165812683	3.109446799
2.5	3.294452375	3.239063372
2.6	3.422835045	3.412781832
2.7	3.550961206	3.572816244
2.8	3.678831371	3.757611636
2.9	3.806446051	3.908977847
3	3.933805756	3.921917316
3.1	4.060910997	4.079416975
3.2	4.187762282	4.292299456
3.3	4.314360117	4.465802511
3.4	4.44070501	4.392231665
3.5	4.566797465	4.501574726
3.6	4.692637988	4.608424188
3.7	4.818227081	4.766838721
3.8	4.943565247	4.857182233
3.9	5.068652987	4.990331125
4	5.193490802	5.247972442
4.1	5.31807919	5.433515149
4.2	5.442418651	5.567788355
4.3	5.566509681	5.607892394
4.4	5.690352777	5.722296595
4.5	5.813948435	5.854391819
4.6	5.937297148	5.93042385
4.7	6.060399411	6.027908275
4.8	6.183255715	6.186255204
4.9	6.305866551	6.430131112
5	6.428232412	6.349951906
5.1	6.550353785	6.393834472
5.2	6.672231159	6.618202747
5.3	6.793865022	6.790363469
5.4	6.915255861	6.890914738
5.5	7.036404161	7.046697239
5.6	7.157310406	7.09032869
5.7	7.27797508	7.137666236
5.8	7.398398666	7.296230009
5.9	7.518581646	7.544431985
6	7.6385245	7.720390335
6.1	7.758227708	7.792688969
6.2	7.877691748	7.977950275
6.3	7.9969171	8.068276931
6.4	8.115904239	8.123806723
6.5	8.234653641	8.207079233
6.6	8.353165782	8.280392206
6.7	8.471441136	8.389274131
6.8	8.589480175	8.55899474
6.9	8.707283373	8.596684987
7	8.824851199	8.752210844
7.1	8.942184124	8.964860266
7.2	9.059282619	9.091504345
7.3	9.17614715	9.26016634
7.4	9.292778186	9.364712408
7.5	9.409176192	9.63176086
7.6	9.525341636	9.798853361
7.7	9.641274981	9.747209868
7.8	9.75697669	9.855559381
7.9	9.872447228	9.820587651
8	9.987687055	10.02098868
8.1	10.10269663	10.16361842
8.2	10.21747642	10.32249122
8.3	10.33202688	10.49525985
8.4	10.44634847	10.73078128
8.5	10.56044164	10.79283469
8.6	10.67430685	10.87386288
8.7	10.78794456	11.01655659
8.8	10.90135523	11.18451345
8.9	11.01453929	11.18372493
9	11.12749722	11.23766655
9.1	11.24022945	11.34302686
9.2	11.35273645	11.25202424
9.3	11.46501866	11.46429608
9.4	11.57707653	11.49634587
9.5	11.6889105	11.70586476
9.6	11.80052103	11.75449754
9.7	11.91190857	11.91979659
9.8	12.02307355	12.09422451
9.9	12.13401642	12.18466176
10	12.24473763	12.33445122
10.1	12.35523762	12.42646993
10.2	12.46551683	12.57321047
10.3	12.5755757	12.58739916
10.4	12.68541467	12.6390522
10.5	12.79503418	12.8626898
10.6	12.90443468	12.91725896
10.7	13.01361659	13.04372433
10.8	13.12258036	13.02600708
10.9	13.23132642	13.11261691
11	13.3398552	13.17230808
11.1	13.44816714	13.27606824
11.2	13.55626267	13.47673307
11.3	13.66414223	13.66847621
11.4	13.77180625	13.86702028
11.5	13.87925515	13.97783881
11.6	13.98648937	14.11466735
11.7	14.09350934	14.1271425
11.8	14.20031548	14.19557817
11.9	14.30690822	14.40174471
12	14.41328798	14.56922137
12.1	14.51945521	14.69478013
12.2	14.62541031	14.68672513
12.3	14.73115371	14.81196623
