0	0	500
4.02E-07	1.53E-15	500
2.41E-06	3.31E-13	500
1.25E-05	4.57E-11	500
6.27E-05	5.82E-09	500
0.00031398	7.28E-07	500
0.0015703	8.96E-05	500
0.006865309	0.006984035	500
0.016205026	0.080534755	500
0.0294334	0.394088904	500
0.045541477	1.118932871	500
0.064361189	2.280081298	500
0.087023601	3.801209931	500
0.109337942	5.21798699	500
0.135862856	6.770058021	500
0.174797584	8.977571441	500
0.206371419	10.78926161	500
0.251305607	13.37462465	500
0.298397818	16.06301821	500
0.358171533	19.45247973	500
0.433257135	23.67715869	500
0.539993832	29.62084827	500
0.587243765	32.22592919	500
0.634493697	34.81690169	500
0.69779823	38.26732553	500
0.785365229	42.99786554	500
0.852341744	46.58351885	500
0.919318258	50.14090734	500
0.991331964	53.93482889	500
1.065764895	57.82274222	500
1.13804326	61.56543941	500
1.209654303	65.24196716	500
1.269583484	68.29462371	500
1.329512664	71.32638252	500
1.417419297	75.73492475	500
1.483408143	79.01458202	500
1.549396988	82.26897118	500
1.626514756	86.04001937	500
1.711490482	90.15491127	500
1.792121127	94.02122655	500
1.838884173	96.24972358	500
1.88564722	98.46563	500
1.943992427	101.2110406	500
2.056733998	106.4642397	500
2.108703113	108.8615262	500
2.160672229	111.2444312	500
2.242657537	114.9746505	500
2.322451523	118.5709721	500
2.402245509	122.1343046	500
2.473121096	125.271207	500
2.531891287	127.8509948	500
2.591825868	130.464602	500
2.677212273	134.1569081	500
2.77282593	138.2487557	500
2.82777978	140.5778812	500
2.88273363	142.8929311	500
2.969869973	146.5337563	500
3.055256808	150.0659108	500
3.140643643	153.5643571	500
3.212272836	156.470021	500
3.275760915	159.0233318	500
3.347009167	161.8674264	500
3.407289498	164.2562058	500
3.462171456	166.4164885	500
3.533337473	169.1966327	500
3.624426355	172.7211065	500
3.690560821	175.2565776	500
3.756695288	177.772501	500
3.832247427	180.6225725	500
3.915192715	183.7217672	500
3.995758007	186.7029083	500
4.044279823	188.4873609	500
4.09280164	190.2609888	500
4.154911285	192.5149752	500
4.246289161	195.8015465	500
4.311954082	198.1413972	500
4.377619002	200.4634079	500
4.451871673	203.0673755	500
4.530333428	205.7938771	500
4.602673704	208.2859333	500
4.668641162	210.5410647	500
4.745958623	213.1613955	500
4.800335545	214.9898014	500
4.854712467	216.80679	500
4.94984362	219.9571242	500
5.027508831	222.5028755	500
5.105174043	225.0252287	500
5.180319985	227.444348	500
5.238647557	229.3087142	500
5.296975128	231.1593143	500
5.395558185	234.2581144	500
5.45466451	236.0989189	500
5.513770836	237.9269091	500
5.607355875	240.7955734	500
5.678459603	242.9541151	500
5.74956333	245.0946556	500
5.825346042	247.3566568	500
5.903160114	249.6585558	500
5.968223871	251.5657223	500
6.033287628	253.4589527	500
6.100357864	255.3957104	500
6.168158514	257.3382066	500
6.237301173	259.3033001	500
6.309498537	261.3381569	500
6.386267335	263.4828109	500
6.473172766	265.8867668	500
6.519693155	267.1642191	500
6.566213544	268.4364858	500
6.62368782	269.9961354	500
6.734820633	272.9830395	500
6.788143535	274.4018632	500
6.841466436	275.8119245	500
6.932319465	278.1945729	500
7.010040418	280.2128984	500
7.087761371	282.2132232	500
7.160674757	284.0731051	500
7.2255963	285.7146477	500
7.293065198	287.4077948	500
7.355595183	288.9651352	500
7.418125168	290.5112679	500
7.506535229	292.6776854	500
7.571718845	294.2609561	500
7.636902461	295.8321669	500
7.715219276	297.7037061	500
7.80791803	299.8951092	500
7.856556191	301.0381725	500
7.905194353	302.173723	500
7.971760115	303.7162124	500
8.060274991	305.7488115	500
8.125251566	307.2272739	500
8.190228141	308.6946669	500
8.264537365	310.35893	500
8.344130733	312.1249123	500
8.417005216	313.7277934	500
8.481776825	315.1422588	500
8.554384008	316.7143393	500
8.613907931	317.9931026	500
8.673431854	319.2627121	500
8.757666199	321.0444335	500
8.830681925	322.5747133	500
8.903697651	324.0919591	500
8.976572529	325.5932932	500
9.048604043	327.0643747	500
9.129163087	328.6950158	500
9.179813306	329.7122582	500
9.230463526	330.7228191	500
9.299664203	332.0948737	500
9.38569808	333.785409	500
9.450920795	335.0554327	500
9.516143509	336.3156768	500
9.592149843	337.7724487	500
9.678389591	339.4106622	500
9.763848604	341.0192494	500
9.806283592	341.8089239	500
9.848718581	342.5931514	500
9.900825175	343.5552544	500
9.981713515	345.0360529	500
10.06260185	346.5022164	500
10.13652322	347.8303819	500
10.20256262	349.0087353	500
10.26555568	350.1237855	500
10.32854874	351.2300987	500
10.40210001	352.5115917	500
10.48143798	353.8821417	500
10.55182471	355.0868865	500
10.61192166	356.1063753	500
10.67547724	357.177647	500
10.76667516	358.7015387	500
10.82467792	359.6617214	500
10.88268068	360.6156805	500
10.99476349	362.4408519	500
11.05361547	363.3895936	500
11.11246744	364.331826	500
11.211539	365.9031247	500
11.28099623	366.9938977	500
11.35045346	368.0758519	500
11.42821742	369.2764207	500
11.51002527	370.5269983	500
11.57634184	371.5340593	500
11.6426584	372.5327662	500
11.70558713	373.4726727	500
11.76755052	374.3911877	500
11.83869454	375.4378037	500
11.9239742	376.6816017	500
12.00775102	377.8929569	500
12.07783951	378.8940283	500
12.1326513	379.6705361	500
12.18746309	380.443237	500
12.26697613	381.5560723	500
12.37654786	383.0756019	500
12.42873301	383.7878096	500
12.48091817	384.4987267	500
12.5621338	385.5965131	500
12.6790516	387.1542421	500
12.7220613	387.7265256	500
12.76507099	388.2952552	500
12.82022067	389.0168885	500
12.91263317	390.2169883	500
12.99626231	391.2926187	500
13.07989145	392.3587557	500
13.12205399	392.8896488	500
13.16421653	393.4163737	500
13.21702862	394.0767488	500
13.29767427	395.0763014	500
13.37831991	396.0659687	500
13.45661624	397.0176105	500
