3.014990941	500	500.0025711
3.111544171	500	500.2318694
3.19045074	500	500.3963297
3.223362625	500	500.4146966
3.25627451	500	499.9587279
3.297365197	500	499.9381882
3.358174365	500	499.9565957
3.424678138	500	500.0368187
3.489723574	500	500.1044285
3.546970375	500	499.9832049
3.615238805	500	499.8742848
3.673896491	500	499.9898241
3.728520716	500	500.0376248
3.78314494	500	500.0019118
3.87736027	500	499.8350843
3.956615011	500	499.5223477
3.992172295	500	499.7547003
4.027729579	500	500.0808014
4.07147724	500	500.03451
4.150199553	500	500.1065606
4.225026765	500	500.0210084
4.265715921	500	500.0744373
4.306405077	500	499.9898502
4.3609834	500	499.9962422
4.4609834	500	500.0744845
4.516141584	500	500.0378325
4.571299768	500	499.9808122
4.637737524	500	499.9665016
4.716197224	500	500.0507136
4.763259718	500	499.995961
4.810322213	500	499.9944955
4.876594022	500	500.0039818
4.974800274	500	500.1303373
5	500	500.0668374
